Customer_ID,Signup_Date,Plan,Monthly_Fee,Region,Acquisition_Channel,Status,Tenure_Months,Churn_Date,Churn_Reason,Signup_Cohort
CUST01600,2023-06-18,Standard,599,North,Organic,Active,18,,,2023-06
CUST01601,2023-08-02,Premium,999,West,Social Media,Active,17,,,2023-08
CUST01602,2024-07-30,Basic,299,South,Organic,Active,5,,,2024-07
CUST01603,2023-11-03,Basic,299,West,Referral,Active,14,,,2023-11
CUST01604,2023-07-14,Standard,599,South,Organic,Churned,1,2023-08-13,Found alternative,2023-07
CUST01605,2023-08-12,Standard,599,South,Paid Ads,Active,16,,,2023-08
CUST01606,2023-08-28,Standard,599,South,Social Media,Active,16,,,2023-08
CUST01607,2023-09-16,Standard,599,South,Paid Ads,Active,15,,,2023-09
CUST01608,2023-07-18,Basic,299,South,Paid Ads,Active,17,,,2023-07
CUST01609,2024-11-01,Standard,599,North,Organic,Active,2,,,2024-11
CUST01610,2023-06-29,Standard,599,South,Paid Ads,Churned,6,2023-12-26,Price too high,2023-06
CUST01611,2023-05-08,Standard,599,North,Social Media,Churned,3,2023-08-06,Not using enough,2023-05
CUST01612,2023-02-24,Standard,599,West,Organic,Churned,8,2023-10-22,Price too high,2023-02
CUST01613,2023-08-25,Basic,299,North,Paid Ads,Churned,8,2024-04-21,Found alternative,2023-08
CUST01614,2024-08-03,Premium,999,West,Referral,Active,5,,,2024-08
CUST01615,2023-06-04,Premium,999,South,Organic,Active,19,,,2023-06
CUST01616,2023-11-26,Basic,299,South,Referral,Active,13,,,2023-11
CUST01617,2023-04-15,Standard,599,North,Social Media,Churned,12,2024-04-09,Price too high,2023-04
CUST01618,2024-07-06,Standard,599,North,Organic,Churned,1,2024-08-05,Not using enough,2024-07
CUST01619,2023-06-20,Standard,599,East,Paid Ads,Churned,2,2023-08-19,Poor support experience,2023-06
CUST01620,2023-10-21,Premium,999,South,Organic,Churned,2,2023-12-20,Price too high,2023-10
CUST01621,2023-02-21,Standard,599,West,Social Media,Churned,21,2024-11-12,Missing features,2023-02
CUST01622,2023-01-26,Basic,299,West,Referral,Active,23,,,2023-01
CUST01623,2024-05-01,Standard,599,South,Paid Ads,Active,8,,,2024-05
CUST01624,2023-09-13,Standard,599,South,Organic,Active,15,,,2023-09
CUST01625,2023-10-19,Premium,999,North,Paid Ads,Active,14,,,2023-10
CUST01626,2023-09-06,Premium,999,North,Paid Ads,Active,16,,,2023-09
CUST01627,2024-03-10,Standard,599,North,Organic,Active,9,,,2024-03
CUST01628,2023-05-20,Premium,999,West,Organic,Active,19,,,2023-05
CUST01629,2023-06-04,Standard,599,East,Referral,Active,19,,,2023-06
CUST01630,2023-10-07,Basic,299,South,Organic,Churned,6,2024-04-04,Price too high,2023-10
CUST01631,2024-03-27,Standard,599,East,Paid Ads,Churned,3,2024-06-25,Price too high,2024-03
CUST01632,2023-10-23,Standard,599,West,Social Media,Active,14,,,2023-10
CUST01633,2024-05-30,Basic,299,North,Paid Ads,Active,7,,,2024-05
CUST01634,2024-05-27,Standard,599,East,Referral,Active,7,,,2024-05
CUST01635,2024-11-09,Basic,299,East,Organic,Active,1,,,2024-11
CUST01636,2023-06-13,Premium,999,North,Social Media,Active,18,,,2023-06
CUST01637,2023-08-06,Basic,299,East,Paid Ads,Active,17,,,2023-08
CUST01638,2024-09-25,Basic,299,North,Social Media,Churned,2,2024-11-24,Poor support experience,2024-09
CUST01639,2023-10-07,Premium,999,West,Social Media,Churned,4,2024-02-04,Price too high,2023-10
CUST01640,2024-01-06,Standard,599,North,Social Media,Active,12,,,2024-01
CUST01641,2023-05-26,Basic,299,West,Social Media,Churned,4,2023-09-23,Missing features,2023-05
CUST01642,2024-10-01,Standard,599,West,Paid Ads,Active,3,,,2024-10
CUST01643,2024-04-15,Standard,599,South,Referral,Active,8,,,2024-04
CUST01644,2023-09-02,Standard,599,West,Paid Ads,Churned,5,2024-01-30,Found alternative,2023-09
CUST01645,2024-02-22,Standard,599,South,Organic,Churned,6,2024-08-20,Poor support experience,2024-02
CUST01646,2023-12-24,Basic,299,North,Organic,Churned,10,2024-10-19,Poor support experience,2023-12
CUST01647,2023-03-20,Standard,599,East,Paid Ads,Active,21,,,2023-03
CUST01648,2023-08-09,Standard,599,West,Paid Ads,Active,17,,,2023-08
CUST01649,2024-08-14,Basic,299,South,Social Media,Churned,2,2024-10-13,Missing features,2024-08
CUST01650,2024-07-29,Premium,999,East,Referral,Active,5,,,2024-07
CUST01651,2023-08-13,Premium,999,North,Paid Ads,Active,16,,,2023-08
CUST01652,2023-02-07,Premium,999,West,Referral,Churned,14,2024-04-02,Technical issues,2023-02
CUST01653,2024-01-30,Basic,299,West,Organic,Churned,4,2024-05-29,Missing features,2024-01
CUST01654,2023-05-29,Premium,999,West,Paid Ads,Churned,10,2024-03-24,Price too high,2023-05
CUST01655,2023-12-27,Basic,299,East,Organic,Churned,5,2024-05-25,Price too high,2023-12
CUST01656,2024-10-02,Standard,599,East,Paid Ads,Churned,3,2024-12-31,Poor support experience,2024-10
CUST01657,2023-08-07,Premium,999,West,Organic,Active,17,,,2023-08
CUST01658,2023-10-17,Premium,999,West,Social Media,Active,14,,,2023-10
CUST01659,2023-01-27,Standard,599,South,Organic,Churned,22,2024-11-17,Not using enough,2023-01
CUST01660,2024-06-06,Standard,599,East,Referral,Active,6,,,2024-06
CUST01661,2023-12-14,Standard,599,North,Paid Ads,Churned,7,2024-07-11,Technical issues,2023-12
CUST01662,2024-03-30,Basic,299,East,Organic,Active,9,,,2024-03
CUST01663,2024-01-04,Basic,299,West,Organic,Churned,12,2024-12-29,Price too high,2024-01
CUST01664,2024-06-15,Standard,599,South,Social Media,Active,6,,,2024-06
CUST01665,2024-03-27,Basic,299,South,Organic,Churned,9,2024-12-22,Not using enough,2024-03
CUST01666,2024-09-20,Basic,299,North,Paid Ads,Active,3,,,2024-09
CUST01667,2024-05-01,Basic,299,East,Organic,Churned,7,2024-11-27,Price too high,2024-05
CUST01668,2024-03-21,Standard,599,South,Social Media,Active,9,,,2024-03
CUST01669,2023-05-14,Standard,599,South,Paid Ads,Churned,9,2024-02-08,Price too high,2023-05
CUST01670,2023-11-13,Basic,299,West,Organic,Churned,2,2024-01-12,Price too high,2023-11
CUST01671,2023-06-20,Basic,299,North,Organic,Churned,3,2023-09-18,Found alternative,2023-06
CUST01672,2024-08-06,Basic,299,North,Organic,Churned,2,2024-10-05,Missing features,2024-08
CUST01673,2024-11-22,Basic,299,South,Organic,Active,1,,,2024-11
CUST01674,2024-02-25,Standard,599,West,Organic,Active,10,,,2024-02
CUST01675,2024-03-04,Basic,299,North,Referral,Churned,2,2024-05-03,Missing features,2024-03
CUST01676,2024-08-11,Premium,999,North,Organic,Active,4,,,2024-08
CUST01677,2024-01-24,Basic,299,East,Referral,Churned,1,2024-02-23,Technical issues,2024-01
CUST01678,2023-05-11,Standard,599,West,Referral,Active,20,,,2023-05
CUST01679,2024-02-04,Basic,299,East,Organic,Churned,3,2024-05-04,Found alternative,2024-02
CUST01680,2023-10-18,Standard,599,West,Social Media,Active,14,,,2023-10
CUST01681,2023-12-31,Basic,299,South,Paid Ads,Churned,3,2024-03-30,Poor support experience,2023-12
CUST01682,2023-10-06,Standard,599,South,Organic,Churned,9,2024-07-02,Price too high,2023-10
CUST01683,2023-06-12,Premium,999,East,Organic,Churned,12,2024-06-06,Technical issues,2023-06
CUST01684,2023-09-03,Standard,599,South,Paid Ads,Churned,2,2023-11-02,Price too high,2023-09
CUST01685,2023-07-26,Basic,299,North,Organic,Churned,13,2024-08-19,Not using enough,2023-07
CUST01686,2024-08-21,Premium,999,West,Organic,Active,4,,,2024-08
CUST01687,2023-04-17,Standard,599,East,Paid Ads,Active,20,,,2023-04
CUST01688,2023-07-06,Basic,299,East,Paid Ads,Churned,12,2024-06-30,Not using enough,2023-07
CUST01689,2023-03-17,Basic,299,North,Referral,Active,21,,,2023-03
CUST01690,2023-06-04,Basic,299,South,Referral,Churned,11,2024-04-29,Price too high,2023-06
CUST01691,2023-02-10,Basic,299,West,Referral,Active,23,,,2023-02
CUST01692,2024-07-18,Standard,599,North,Referral,Churned,4,2024-11-15,Price too high,2024-07
CUST01693,2024-03-07,Basic,299,West,Organic,Churned,3,2024-06-05,Poor support experience,2024-03
CUST01694,2023-08-06,Premium,999,North,Paid Ads,Churned,3,2023-11-04,Poor support experience,2023-08
CUST01695,2023-02-05,Basic,299,South,Organic,Churned,16,2024-05-30,Technical issues,2023-02
CUST01696,2023-09-08,Standard,599,South,Organic,Churned,10,2024-07-04,Missing features,2023-09
CUST01697,2023-07-13,Standard,599,West,Organic,Churned,16,2024-11-04,Price too high,2023-07
CUST01698,2023-11-23,Premium,999,East,Social Media,Churned,7,2024-06-20,Price too high,2023-11
CUST01699,2024-08-28,Basic,299,North,Referral,Active,4,,,2024-08
CUST01700,2023-04-09,Premium,999,West,Social Media,Active,21,,,2023-04
CUST01701,2024-04-08,Basic,299,North,Paid Ads,Active,8,,,2024-04
CUST01702,2024-02-18,Standard,599,South,Referral,Active,10,,,2024-02
CUST01703,2023-11-06,Premium,999,South,Referral,Active,14,,,2023-11
CUST01704,2023-09-15,Standard,599,North,Paid Ads,Active,15,,,2023-09
CUST01705,2023-04-05,Premium,999,South,Organic,Active,21,,,2023-04
CUST01706,2024-04-18,Standard,599,North,Paid Ads,Active,8,,,2024-04
CUST01707,2024-10-16,Standard,599,West,Paid Ads,Active,2,,,2024-10
CUST01708,2023-09-01,Basic,299,North,Referral,Churned,16,2024-12-24,Poor support experience,2023-09
CUST01709,2023-04-18,Standard,599,East,Paid Ads,Churned,10,2024-02-12,Poor support experience,2023-04
CUST01710,2024-01-10,Standard,599,West,Referral,Active,11,,,2024-01
CUST01711,2024-11-13,Premium,999,South,Organic,Active,1,,,2024-11
CUST01712,2024-06-20,Premium,999,South,Paid Ads,Active,6,,,2024-06
CUST01713,2023-12-01,Standard,599,West,Social Media,Active,13,,,2023-12
CUST01714,2023-11-06,Premium,999,North,Organic,Churned,9,2024-08-02,Missing features,2023-11
CUST01715,2023-01-15,Standard,599,North,Organic,Churned,6,2023-07-14,Price too high,2023-01
CUST01716,2024-06-07,Standard,599,West,Paid Ads,Churned,3,2024-09-05,Price too high,2024-06
CUST01717,2023-04-19,Basic,299,South,Organic,Churned,1,2023-05-19,Missing features,2023-04
CUST01718,2023-04-11,Basic,299,North,Paid Ads,Churned,7,2023-11-07,Price too high,2023-04
CUST01719,2024-04-20,Basic,299,West,Paid Ads,Churned,3,2024-07-19,Not using enough,2024-04
CUST01720,2024-05-10,Premium,999,West,Paid Ads,Active,7,,,2024-05
CUST01721,2023-10-27,Premium,999,West,Paid Ads,Active,14,,,2023-10
CUST01722,2023-02-04,Standard,599,South,Referral,Churned,1,2023-03-06,Poor support experience,2023-02
CUST01723,2024-10-03,Basic,299,East,Social Media,Churned,1,2024-11-02,Technical issues,2024-10
CUST01724,2024-02-27,Basic,299,North,Paid Ads,Churned,1,2024-03-28,Found alternative,2024-02
CUST01725,2024-10-06,Standard,599,North,Paid Ads,Active,2,,,2024-10
CUST01726,2024-07-25,Standard,599,South,Social Media,Active,5,,,2024-07
CUST01727,2024-07-30,Standard,599,South,Social Media,Active,5,,,2024-07
CUST01728,2024-04-01,Premium,999,East,Organic,Active,9,,,2024-04
CUST01729,2024-05-13,Basic,299,West,Organic,Active,7,,,2024-05
CUST01730,2024-09-07,Premium,999,North,Social Media,Active,3,,,2024-09
CUST01731,2024-09-22,Basic,299,North,Organic,Active,3,,,2024-09
CUST01732,2023-11-29,Standard,599,West,Organic,Active,13,,,2023-11
CUST01733,2024-04-01,Standard,599,South,Paid Ads,Active,9,,,2024-04
CUST01734,2023-02-17,Premium,999,West,Paid Ads,Active,22,,,2023-02
CUST01735,2024-04-15,Standard,599,East,Organic,Active,8,,,2024-04
CUST01736,2023-05-03,Basic,299,West,Social Media,Churned,14,2024-06-26,Poor support experience,2023-05
CUST01737,2024-01-06,Basic,299,North,Organic,Churned,9,2024-10-02,Technical issues,2024-01
CUST01738,2023-09-24,Basic,299,North,Organic,Churned,7,2024-04-21,Price too high,2023-09
CUST01739,2023-09-05,Standard,599,North,Organic,Churned,1,2023-10-05,Poor support experience,2023-09
CUST01740,2024-08-06,Basic,299,South,Organic,Active,4,,,2024-08
CUST01741,2023-03-10,Basic,299,West,Organic,Churned,4,2023-07-08,Poor support experience,2023-03
CUST01742,2023-09-30,Standard,599,East,Organic,Churned,4,2024-01-28,Found alternative,2023-09
CUST01743,2023-03-09,Basic,299,East,Referral,Active,22,,,2023-03
CUST01744,2023-03-06,Premium,999,North,Paid Ads,Active,22,,,2023-03
CUST01745,2023-10-19,Basic,299,South,Organic,Active,14,,,2023-10
CUST01746,2023-07-24,Basic,299,South,Social Media,Active,17,,,2023-07
CUST01747,2023-04-20,Premium,999,North,Social Media,Churned,11,2024-03-15,Found alternative,2023-04
CUST01748,2024-02-18,Premium,999,East,Organic,Active,10,,,2024-02
CUST01749,2023-05-09,Premium,999,North,Paid Ads,Churned,2,2023-07-08,Poor support experience,2023-05
CUST01750,2024-09-03,Basic,299,North,Social Media,Active,3,,,2024-09
CUST01751,2023-10-16,Standard,599,South,Paid Ads,Churned,4,2024-02-13,Poor support experience,2023-10
CUST01752,2024-09-22,Basic,299,West,Organic,Active,3,,,2024-09
CUST01753,2023-07-03,Basic,299,North,Referral,Active,18,,,2023-07
CUST01754,2023-08-11,Basic,299,North,Paid Ads,Churned,12,2024-08-05,Price too high,2023-08
CUST01755,2024-08-22,Basic,299,West,Paid Ads,Active,4,,,2024-08
CUST01756,2024-01-20,Premium,999,East,Referral,Active,11,,,2024-01
CUST01757,2024-05-28,Premium,999,West,Social Media,Active,7,,,2024-05
CUST01758,2023-09-11,Basic,299,West,Referral,Active,15,,,2023-09
CUST01759,2023-08-23,Basic,299,West,Paid Ads,Churned,8,2024-04-19,Not using enough,2023-08
CUST01760,2024-10-12,Basic,299,North,Organic,Active,2,,,2024-10
CUST01761,2024-10-11,Basic,299,West,Referral,Active,2,,,2024-10
CUST01762,2023-08-04,Basic,299,West,Paid Ads,Churned,6,2024-01-31,Missing features,2023-08
CUST01763,2024-07-31,Premium,999,West,Organic,Churned,4,2024-11-28,Not using enough,2024-07
CUST01764,2024-07-23,Standard,599,South,Paid Ads,Churned,2,2024-09-21,Price too high,2024-07
CUST01765,2023-03-25,Standard,599,North,Paid Ads,Churned,2,2023-05-24,Not using enough,2023-03
CUST01766,2023-11-14,Premium,999,West,Paid Ads,Churned,12,2024-11-08,Missing features,2023-11
CUST01767,2024-09-16,Standard,599,West,Organic,Active,3,,,2024-09
CUST01768,2023-07-23,Standard,599,South,Organic,Churned,6,2024-01-19,Missing features,2023-07
CUST01769,2023-03-01,Basic,299,West,Organic,Churned,5,2023-07-29,Price too high,2023-03
CUST01770,2024-06-28,Basic,299,West,Organic,Active,6,,,2024-06
CUST01771,2024-01-07,Premium,999,South,Paid Ads,Churned,10,2024-11-02,Missing features,2024-01
CUST01772,2023-10-09,Standard,599,South,Referral,Churned,2,2023-12-08,Poor support experience,2023-10
CUST01773,2023-02-19,Standard,599,South,Paid Ads,Churned,2,2023-04-20,Price too high,2023-02
CUST01774,2024-02-27,Standard,599,South,Organic,Active,10,,,2024-02
CUST01775,2023-06-13,Standard,599,North,Organic,Churned,14,2024-08-06,Poor support experience,2023-06
CUST01776,2024-08-09,Standard,599,North,Organic,Active,4,,,2024-08
CUST01777,2024-01-28,Premium,999,West,Paid Ads,Active,11,,,2024-01
CUST01778,2024-05-18,Standard,599,North,Organic,Churned,3,2024-08-16,Missing features,2024-05
CUST01779,2024-11-11,Standard,599,South,Organic,Active,1,,,2024-11
CUST01780,2024-08-04,Standard,599,North,Organic,Churned,2,2024-10-03,Not using enough,2024-08
CUST01781,2023-12-15,Basic,299,South,Referral,Active,12,,,2023-12
CUST01782,2024-07-26,Premium,999,North,Organic,Active,5,,,2024-07
CUST01783,2023-02-20,Standard,599,South,Referral,Active,22,,,2023-02
CUST01784,2023-05-05,Standard,599,North,Social Media,Active,20,,,2023-05
CUST01785,2023-12-07,Standard,599,South,Organic,Churned,1,2024-01-06,Found alternative,2023-12
CUST01786,2024-03-07,Premium,999,West,Paid Ads,Churned,3,2024-06-05,Price too high,2024-03
CUST01787,2024-07-18,Premium,999,North,Organic,Active,5,,,2024-07
CUST01788,2023-02-16,Standard,599,West,Referral,Active,22,,,2023-02
CUST01789,2023-07-08,Premium,999,South,Referral,Churned,14,2024-08-31,Found alternative,2023-07
CUST01790,2023-08-25,Basic,299,South,Social Media,Active,16,,,2023-08
CUST01791,2024-02-14,Standard,599,West,Social Media,Active,10,,,2024-02
CUST01792,2023-10-07,Standard,599,North,Organic,Active,15,,,2023-10
CUST01793,2024-02-14,Basic,299,South,Referral,Active,10,,,2024-02
CUST01794,2024-10-28,Basic,299,West,Referral,Active,2,,,2024-10
CUST01795,2023-07-10,Basic,299,South,Paid Ads,Churned,6,2024-01-06,Price too high,2023-07
CUST01796,2023-08-09,Basic,299,South,Organic,Churned,12,2024-08-03,Poor support experience,2023-08
CUST01797,2023-07-14,Basic,299,South,Organic,Churned,7,2024-02-09,Not using enough,2023-07
CUST01798,2023-09-21,Premium,999,North,Social Media,Active,15,,,2023-09
CUST01799,2024-03-31,Premium,999,West,Organic,Active,9,,,2024-03
CUST01800,2024-08-07,Standard,599,East,Organic,Active,4,,,2024-08
CUST01801,2023-09-30,Basic,299,East,Organic,Active,15,,,2023-09
CUST01802,2023-11-23,Basic,299,East,Organic,Churned,13,2024-12-17,Poor support experience,2023-11
CUST01803,2024-11-07,Standard,599,East,Paid Ads,Churned,1,2024-12-07,Price too high,2024-11
CUST01804,2023-03-05,Premium,999,North,Organic,Churned,9,2023-11-30,Price too high,2023-03
CUST01805,2023-11-15,Standard,599,West,Organic,Active,13,,,2023-11
CUST01806,2024-03-23,Standard,599,South,Paid Ads,Active,9,,,2024-03
CUST01807,2023-09-21,Basic,299,West,Social Media,Active,15,,,2023-09
CUST01808,2024-06-29,Premium,999,South,Referral,Active,6,,,2024-06
CUST01809,2024-10-11,Premium,999,North,Organic,Active,2,,,2024-10
CUST01810,2023-12-10,Standard,599,West,Paid Ads,Active,12,,,2023-12
CUST01811,2024-06-26,Basic,299,North,Paid Ads,Active,6,,,2024-06
CUST01812,2023-11-22,Premium,999,North,Organic,Churned,11,2024-10-17,Found alternative,2023-11
CUST01813,2023-09-17,Basic,299,East,Referral,Churned,5,2024-02-14,Price too high,2023-09
CUST01814,2024-01-08,Basic,299,West,Paid Ads,Churned,8,2024-09-04,Poor support experience,2024-01
CUST01815,2024-08-04,Basic,299,North,Organic,Active,4,,,2024-08
CUST01816,2023-05-13,Standard,599,South,Organic,Churned,7,2023-12-09,Poor support experience,2023-05
CUST01817,2024-01-23,Standard,599,North,Referral,Active,11,,,2024-01
CUST01818,2024-01-10,Premium,999,North,Organic,Active,11,,,2024-01
CUST01819,2024-05-11,Standard,599,South,Paid Ads,Active,7,,,2024-05
CUST01820,2024-02-19,Premium,999,East,Paid Ads,Active,10,,,2024-02
CUST01821,2023-10-12,Basic,299,West,Social Media,Active,14,,,2023-10
CUST01822,2023-10-13,Standard,599,South,Social Media,Churned,14,2024-12-06,Found alternative,2023-10
CUST01823,2023-03-27,Basic,299,East,Referral,Churned,1,2023-04-26,Poor support experience,2023-03
CUST01824,2024-07-06,Premium,999,West,Paid Ads,Active,5,,,2024-07
CUST01825,2024-03-25,Standard,599,North,Paid Ads,Active,9,,,2024-03
CUST01826,2023-11-20,Basic,299,South,Social Media,Churned,3,2024-02-18,Missing features,2023-11
CUST01827,2024-11-14,Basic,299,North,Social Media,Active,1,,,2024-11
CUST01828,2023-05-12,Basic,299,South,Paid Ads,Active,19,,,2023-05
CUST01829,2024-10-22,Basic,299,West,Referral,Active,2,,,2024-10
CUST01830,2023-07-09,Basic,299,North,Organic,Churned,1,2023-08-08,Missing features,2023-07
CUST01831,2023-10-29,Basic,299,East,Organic,Churned,8,2024-06-25,Not using enough,2023-10
CUST01832,2024-02-08,Basic,299,West,Social Media,Churned,4,2024-06-07,Price too high,2024-02
CUST01833,2024-07-30,Premium,999,South,Referral,Active,5,,,2024-07
CUST01834,2023-08-18,Basic,299,North,Organic,Churned,14,2024-10-11,Price too high,2023-08
CUST01835,2023-10-15,Standard,599,South,Organic,Active,14,,,2023-10
CUST01836,2024-09-21,Standard,599,North,Organic,Active,3,,,2024-09
CUST01837,2024-03-17,Basic,299,East,Organic,Active,9,,,2024-03
CUST01838,2023-11-13,Standard,599,West,Organic,Active,13,,,2023-11
CUST01839,2024-05-30,Standard,599,West,Social Media,Active,7,,,2024-05
CUST01840,2023-03-08,Standard,599,West,Organic,Churned,20,2024-10-28,Found alternative,2023-03
CUST01841,2024-09-13,Standard,599,East,Referral,Active,3,,,2024-09
CUST01842,2023-05-30,Premium,999,West,Paid Ads,Churned,13,2024-06-23,Price too high,2023-05
CUST01843,2023-10-01,Standard,599,East,Organic,Active,15,,,2023-10
CUST01844,2024-06-26,Standard,599,West,Referral,Active,6,,,2024-06
CUST01845,2024-09-23,Standard,599,West,Organic,Active,3,,,2024-09
CUST01846,2024-03-23,Basic,299,West,Paid Ads,Active,9,,,2024-03
CUST01847,2023-11-10,Standard,599,North,Social Media,Churned,9,2024-08-06,Not using enough,2023-11
