Customer_ID,Signup_Date,Plan,Monthly_Fee,Region,Acquisition_Channel,Status,Tenure_Months,Churn_Date,Churn_Reason
CUST02178,2023-07-26,Standard,599,North,Organic,Active,17,,
CUST02179,2024-11-16,Standard,599,North,Organic,Active,1,,
CUST02180,2024-10-09,Basic,299,South,Organic,Active,2,,
CUST02181,2024-09-20,Premium,999,West,Organic,Active,3,,
CUST02182,2023-09-15,Standard,599,East,Social Media,Churned,13,2024-10-09,Found alternative
CUST02183,2024-07-21,Standard,599,East,Referral,Active,5,,
CUST02184,2023-11-30,Basic,299,South,Organic,Churned,13,2024-12-24,Not using enough
CUST02185,2023-04-08,Basic,299,South,Paid Ads,Churned,4,2023-08-06,Missing features
CUST02186,2024-09-01,Standard,599,North,Social Media,Churned,3,2024-11-30,Poor support experience
CUST02187,2023-03-10,Basic,299,South,Paid Ads,Churned,22,2024-12-29,Price too high
CUST02188,2024-01-02,Standard,599,North,Paid Ads,Churned,10,2024-10-28,Price too high
CUST02189,2023-08-03,Standard,599,South,Organic,Active,17,,
CUST02190,2024-05-25,Standard,599,West,Referral,Active,7,,
CUST02191,2023-09-21,Standard,599,South,Referral,Churned,2,2023-11-20,Missing features
CUST02192,2023-01-24,Standard,599,South,Referral,Active,23,,
CUST02193,2024-11-11,Basic,299,North,Organic,Active,1,,
CUST02194,2023-09-13,Standard,599,North,Referral,Active,15,,
CUST02195,2024-08-02,Basic,299,South,Organic,Active,5,,
CUST02196,2023-12-12,Standard,599,West,Organic,Churned,1,2024-01-11,Price too high
CUST02197,2023-12-06,Premium,999,South,Referral,Active,13,,
CUST02198,2024-02-18,Premium,999,South,Social Media,Active,10,,
CUST02199,2023-02-20,Basic,299,West,Social Media,Churned,3,2023-05-21,Not using enough
CUST02200,2024-09-09,Standard,599,West,Paid Ads,Active,3,,
CUST02201,2024-07-25,Basic,299,North,Paid Ads,Churned,4,2024-11-22,Poor support experience
CUST02202,2023-02-16,Basic,299,West,Social Media,Churned,13,2024-03-12,Price too high
CUST02203,2023-11-18,Basic,299,North,Paid Ads,Active,13,,
CUST02204,2024-03-14,Basic,299,South,Referral,Churned,6,2024-09-10,Not using enough
CUST02205,2023-08-05,Standard,599,South,Paid Ads,Churned,2,2023-10-04,Poor support experience
CUST02206,2024-10-15,Standard,599,South,Referral,Active,2,,
CUST02207,2023-09-05,Premium,999,North,Paid Ads,Active,16,,
CUST02208,2023-03-29,Standard,599,West,Referral,Churned,3,2023-06-27,Found alternative
CUST02209,2024-03-30,Basic,299,South,Organic,Active,9,,
CUST02210,2024-08-01,Basic,299,West,Organic,Churned,2,2024-09-30,Poor support experience
CUST02211,2023-09-25,Basic,299,East,Organic,Active,15,,
CUST02212,2024-09-14,Premium,999,West,Referral,Active,3,,
CUST02213,2023-05-22,Premium,999,North,Paid Ads,Active,19,,
CUST02214,2023-02-05,Basic,299,West,Referral,Churned,23,2024-12-26,Found alternative
CUST02215,2023-03-02,Basic,299,East,Referral,Churned,6,2023-08-29,Found alternative
CUST02216,2024-10-09,Basic,299,North,Social Media,Active,2,,
CUST02217,2023-09-27,Standard,599,West,Organic,Active,15,,
CUST02218,2024-05-27,Basic,299,West,Organic,Churned,4,2024-09-24,Price too high
CUST02219,2023-07-17,Premium,999,South,Organic,Active,17,,
CUST02220,2023-11-21,Standard,599,South,Referral,Churned,6,2024-05-19,Poor support experience
CUST02221,2024-08-21,Premium,999,West,Paid Ads,Active,4,,
CUST02222,2024-05-10,Basic,299,West,Organic,Churned,5,2024-10-07,Missing features
CUST02223,2024-05-18,Standard,599,West,Paid Ads,Active,7,,
CUST02224,2024-03-18,Premium,999,West,Paid Ads,Active,9,,
CUST02225,2024-08-16,Basic,299,East,Paid Ads,Active,4,,
CUST02226,2023-03-05,Basic,299,North,Organic,Churned,19,2024-09-25,Not using enough
CUST02227,2024-09-30,Premium,999,South,Organic,Active,3,,
CUST02228,2023-02-27,Standard,599,South,Social Media,Active,22,,
CUST02229,2023-05-22,Standard,599,East,Referral,Churned,10,2024-03-17,Poor support experience
CUST02230,2024-03-16,Basic,299,North,Organic,Active,9,,
CUST02231,2023-03-05,Basic,299,East,Paid Ads,Churned,8,2023-10-31,Price too high
CUST02232,2023-02-28,Basic,299,West,Organic,Active,22,,
CUST02233,2023-11-15,Basic,299,West,Social Media,Churned,7,2024-06-12,Found alternative
CUST02234,2024-09-14,Basic,299,North,Social Media,Churned,3,2024-12-13,Found alternative
CUST02235,2023-11-03,Standard,599,South,Referral,Churned,4,2024-03-02,Not using enough
CUST02236,2024-09-18,Standard,599,West,Paid Ads,Churned,1,2024-10-18,Not using enough
CUST02237,2023-03-10,Basic,299,East,Organic,Active,22,,
CUST02238,2024-02-28,Standard,599,East,Organic,Active,10,,
CUST02239,2023-04-23,Basic,299,South,Referral,Active,20,,
CUST02240,2024-10-18,Basic,299,North,Social Media,Churned,2,2024-12-17,Not using enough
CUST02241,2024-11-11,Standard,599,South,Social Media,Active,1,,
CUST02242,2023-01-08,Basic,299,West,Paid Ads,Churned,2,2023-03-09,Price too high
CUST02243,2023-08-27,Premium,999,West,Organic,Churned,8,2024-04-23,Not using enough
CUST02244,2023-02-04,Premium,999,South,Paid Ads,Churned,16,2024-05-29,Price too high
CUST02245,2024-11-13,Basic,299,North,Referral,Active,1,,
CUST02246,2023-05-15,Standard,599,South,Social Media,Active,19,,
CUST02247,2024-02-01,Standard,599,North,Organic,Churned,11,2024-12-27,Price too high
CUST02248,2024-02-14,Basic,299,North,Paid Ads,Churned,3,2024-05-14,Found alternative
CUST02249,2024-07-03,Premium,999,South,Referral,Active,6,,
CUST02250,2024-05-29,Basic,299,South,Paid Ads,Active,7,,
CUST02251,2023-01-22,Basic,299,North,Organic,Churned,20,2024-09-13,Price too high
CUST02252,2023-04-23,Basic,299,West,Paid Ads,Churned,5,2023-09-20,Not using enough
CUST02253,2024-05-18,Basic,299,South,Referral,Active,7,,
CUST02254,2023-05-19,Basic,299,South,Organic,Churned,9,2024-02-13,Not using enough
CUST02255,2023-11-14,Premium,999,North,Organic,Churned,12,2024-11-08,Poor support experience
CUST02256,2024-01-19,Basic,299,North,Organic,Churned,2,2024-03-19,Not using enough
CUST02257,2024-02-25,Standard,599,South,Social Media,Churned,7,2024-09-22,Missing features
CUST02258,2024-05-19,Standard,599,West,Social Media,Churned,5,2024-10-16,Poor support experience
CUST02259,2024-08-02,Basic,299,South,Social Media,Active,5,,
CUST02260,2023-10-19,Standard,599,West,Paid Ads,Churned,12,2024-10-13,Not using enough
CUST02261,2024-07-05,Basic,299,South,Social Media,Active,5,,
CUST02262,2023-08-13,Basic,299,West,Organic,Churned,14,2024-10-06,Price too high
CUST02263,2023-12-13,Standard,599,North,Referral,Active,12,,
CUST02264,2024-05-03,Basic,299,West,Paid Ads,Churned,2,2024-07-02,Found alternative
CUST02265,2023-03-21,Basic,299,North,Paid Ads,Churned,18,2024-09-11,Found alternative
CUST02266,2023-06-15,Basic,299,North,Organic,Churned,17,2024-11-06,Found alternative
CUST02267,2024-02-14,Premium,999,West,Paid Ads,Active,10,,
CUST02268,2023-09-09,Standard,599,North,Referral,Churned,15,2024-12-02,Not using enough
CUST02269,2024-01-22,Premium,999,South,Paid Ads,Active,11,,
CUST02270,2024-03-07,Basic,299,West,Paid Ads,Churned,2,2024-05-06,Found alternative
CUST02271,2024-05-03,Standard,599,North,Referral,Churned,1,2024-06-02,Not using enough
CUST02272,2023-01-10,Basic,299,South,Organic,Churned,3,2023-04-10,Price too high
CUST02273,2023-06-18,Basic,299,West,Organic,Churned,1,2023-07-18,Price too high
CUST02274,2023-07-17,Basic,299,South,Organic,Churned,8,2024-03-13,Poor support experience
CUST02275,2023-02-11,Premium,999,East,Organic,Active,22,,
CUST02276,2023-03-31,Premium,999,South,Organic,Active,21,,
CUST02277,2023-06-08,Premium,999,North,Organic,Churned,11,2024-05-03,Price too high
CUST02278,2023-07-14,Basic,299,East,Paid Ads,Churned,10,2024-05-09,Technical issues
CUST02279,2024-07-23,Standard,599,South,Referral,Active,5,,
CUST02280,2024-04-05,Premium,999,South,Paid Ads,Churned,1,2024-05-05,Price too high
CUST02281,2023-01-31,Standard,599,West,Referral,Active,23,,
CUST02282,2023-04-14,Basic,299,South,Referral,Churned,3,2023-07-13,Not using enough
CUST02283,2024-11-04,Standard,599,North,Referral,Active,1,,
CUST02284,2023-03-12,Standard,599,West,Paid Ads,Churned,11,2024-02-05,Price too high
CUST02285,2024-09-15,Premium,999,East,Referral,Active,3,,
CUST02286,2024-04-22,Standard,599,North,Social Media,Active,8,,
CUST02287,2023-03-29,Basic,299,West,Organic,Churned,17,2024-08-20,Poor support experience
CUST02288,2024-02-26,Basic,299,North,Referral,Active,10,,
CUST02289,2024-04-29,Basic,299,West,Organic,Churned,6,2024-10-26,Price too high
CUST02290,2023-01-25,Basic,299,East,Referral,Churned,3,2023-04-25,Found alternative
CUST02291,2024-06-01,Basic,299,East,Referral,Active,7,,
CUST02292,2023-10-04,Basic,299,South,Referral,Churned,1,2023-11-03,Not using enough
CUST02293,2024-03-10,Standard,599,West,Social Media,Churned,9,2024-12-05,Not using enough
CUST02294,2023-01-30,Standard,599,East,Paid Ads,Churned,4,2023-05-30,Missing features
CUST02295,2024-08-19,Standard,599,North,Paid Ads,Active,4,,
CUST02296,2023-09-16,Premium,999,North,Paid Ads,Active,15,,
CUST02297,2023-10-23,Basic,299,North,Paid Ads,Churned,10,2024-08-18,Price too high
CUST02298,2024-11-10,Standard,599,East,Organic,Churned,1,2024-12-10,Poor support experience
CUST02299,2024-10-07,Basic,299,East,Paid Ads,Churned,2,2024-12-06,Price too high
CUST02300,2024-08-27,Standard,599,West,Organic,Active,4,,
CUST02301,2023-03-21,Premium,999,East,Paid Ads,Active,21,,
CUST02302,2024-02-11,Standard,599,West,Referral,Active,10,,
CUST02303,2023-05-20,Premium,999,West,Referral,Churned,13,2024-06-13,Price too high
CUST02304,2024-02-28,Basic,299,West,Referral,Active,10,,
CUST02305,2024-10-21,Premium,999,West,Organic,Active,2,,
CUST02306,2023-09-26,Premium,999,West,Paid Ads,Active,15,,
CUST02307,2024-07-03,Basic,299,North,Referral,Active,6,,
CUST02308,2023-11-11,Basic,299,West,Referral,Churned,7,2024-06-08,Price too high
CUST02309,2023-05-03,Standard,599,West,Social Media,Churned,3,2023-08-01,Price too high
CUST02310,2023-11-21,Basic,299,South,Organic,Churned,6,2024-05-19,Price too high
CUST02311,2024-07-31,Basic,299,East,Paid Ads,Active,5,,
CUST02312,2023-11-09,Premium,999,North,Paid Ads,Active,13,,
CUST02313,2023-08-09,Standard,599,East,Organic,Active,17,,
CUST02314,2024-07-04,Standard,599,North,Paid Ads,Active,6,,
CUST02315,2024-04-04,Standard,599,West,Paid Ads,Churned,4,2024-08-02,Price too high
CUST02316,2024-05-11,Premium,999,South,Paid Ads,Active,7,,
CUST02317,2023-03-22,Standard,599,West,Paid Ads,Active,21,,
CUST02318,2024-02-03,Basic,299,South,Social Media,Churned,3,2024-05-03,Poor support experience
CUST02319,2024-10-07,Basic,299,South,Organic,Active,2,,
CUST02320,2023-05-11,Premium,999,East,Organic,Active,20,,
CUST02321,2023-12-01,Premium,999,North,Social Media,Churned,9,2024-08-27,Poor support experience
CUST02322,2023-09-03,Basic,299,South,Organic,Active,16,,
CUST02323,2024-07-25,Basic,299,South,Paid Ads,Churned,4,2024-11-22,Not using enough
CUST02324,2024-10-21,Premium,999,East,Paid Ads,Active,2,,
CUST02325,2024-02-29,Standard,599,South,Paid Ads,Churned,4,2024-06-28,Technical issues
CUST02326,2024-10-15,Basic,299,South,Paid Ads,Active,2,,
CUST02327,2024-06-05,Standard,599,South,Social Media,Churned,2,2024-08-04,Not using enough
CUST02328,2024-04-21,Premium,999,West,Social Media,Active,8,,
CUST02329,2024-02-18,Standard,599,West,Referral,Active,10,,
CUST02330,2024-04-17,Basic,299,South,Referral,Active,8,,
CUST02331,2024-01-02,Standard,599,West,Organic,Active,12,,
CUST02332,2024-05-13,Premium,999,South,Paid Ads,Churned,5,2024-10-10,Not using enough
CUST02333,2023-10-20,Standard,599,North,Referral,Active,14,,
CUST02334,2024-11-04,Standard,599,South,Social Media,Active,1,,
CUST02335,2023-02-25,Basic,299,North,Referral,Churned,6,2023-08-24,Poor support experience
CUST02336,2024-10-15,Basic,299,West,Paid Ads,Active,2,,
CUST02337,2023-08-25,Basic,299,West,Organic,Churned,15,2024-11-17,Found alternative
CUST02338,2024-07-28,Premium,999,South,Referral,Active,5,,
CUST02339,2023-03-11,Basic,299,West,Paid Ads,Churned,18,2024-09-01,Technical issues
CUST02340,2024-11-30,Standard,599,South,Paid Ads,Churned,1,2024-12-30,Found alternative
CUST02341,2023-09-18,Basic,299,North,Organic,Active,15,,
CUST02342,2024-02-13,Basic,299,West,Referral,Active,10,,
CUST02343,2024-07-28,Basic,299,South,Organic,Churned,5,2024-12-25,Poor support experience
CUST02344,2023-02-09,Standard,599,East,Social Media,Active,23,,
CUST02345,2024-06-06,Standard,599,West,Referral,Active,6,,
CUST02346,2023-07-03,Premium,999,East,Organic,Active,18,,
CUST02347,2023-10-01,Standard,599,South,Referral,Active,15,,
CUST02348,2024-02-25,Standard,599,South,Organic,Churned,5,2024-07-24,Not using enough
CUST02349,2023-04-29,Standard,599,South,Paid Ads,Active,20,,
CUST02350,2023-08-12,Basic,299,West,Paid Ads,Churned,13,2024-09-05,Missing features
CUST02351,2023-08-06,Premium,999,East,Paid Ads,Active,17,,
CUST02352,2024-03-26,Basic,299,North,Social Media,Churned,5,2024-08-23,Not using enough
CUST02353,2024-04-20,Standard,599,East,Social Media,Active,8,,
CUST02354,2023-11-23,Standard,599,West,Paid Ads,Churned,2,2024-01-22,Price too high
CUST02355,2024-09-22,Standard,599,South,Organic,Active,3,,
CUST02356,2024-10-11,Standard,599,North,Paid Ads,Active,2,,
CUST02357,2024-03-08,Premium,999,South,Organic,Active,9,,
CUST02358,2023-06-30,Basic,299,North,Organic,Churned,10,2024-04-25,Price too high
CUST02359,2023-03-12,Standard,599,West,Organic,Churned,12,2024-03-06,Not using enough
CUST02360,2024-05-05,Standard,599,South,Paid Ads,Churned,3,2024-08-03,Not using enough
CUST02361,2023-12-21,Basic,299,East,Social Media,Churned,3,2024-03-20,Not using enough
CUST02362,2024-07-03,Standard,599,East,Referral,Active,6,,
CUST02363,2024-06-15,Basic,299,West,Paid Ads,Active,6,,
CUST02364,2024-01-21,Standard,599,West,Referral,Active,11,,
CUST02365,2024-09-11,Premium,999,South,Referral,Active,3,,
CUST02366,2023-08-10,Basic,299,South,Organic,Active,16,,
CUST02367,2024-11-06,Premium,999,South,Organic,Active,1,,
CUST02368,2023-09-04,Standard,599,South,Paid Ads,Churned,9,2024-05-31,Price too high
CUST02369,2023-09-17,Premium,999,West,Social Media,Active,15,,
CUST02370,2024-11-13,Standard,599,North,Referral,Active,1,,
CUST02371,2023-12-17,Basic,299,South,Referral,Churned,9,2024-09-12,Missing features
CUST02372,2023-07-11,Basic,299,South,Paid Ads,Churned,16,2024-11-02,Found alternative
CUST02373,2024-02-21,Standard,599,South,Organic,Active,10,,
CUST02374,2024-05-22,Standard,599,East,Organic,Churned,3,2024-08-20,Missing features
CUST02375,2023-09-15,Basic,299,South,Organic,Churned,5,2024-02-12,Missing features
CUST02376,2024-09-24,Basic,299,West,Organic,Active,3,,
CUST02377,2023-12-20,Standard,599,North,Social Media,Churned,8,2024-08-16,Not using enough
CUST02378,2023-04-28,Basic,299,North,Paid Ads,Churned,6,2023-10-25,Not using enough
CUST02379,2023-10-24,Basic,299,South,Referral,Active,14,,
CUST02380,2023-08-16,Standard,599,South,Organic,Churned,4,2023-12-14,Poor support experience
CUST02381,2023-10-02,Premium,999,West,Organic,Active,15,,
CUST02382,2023-08-10,Basic,299,West,Organic,Active,16,,
CUST02383,2023-11-11,Standard,599,North,Social Media,Churned,9,2024-08-07,Found alternative
CUST02384,2023-03-25,Basic,299,North,Social Media,Churned,9,2023-12-20,Price too high
CUST02385,2023-06-23,Basic,299,South,Organic,Churned,8,2024-02-18,Not using enough
CUST02386,2024-10-21,Basic,299,North,Referral,Active,2,,
CUST02387,2024-03-30,Premium,999,North,Referral,Active,9,,
CUST02388,2024-04-06,Basic,299,South,Social Media,Churned,4,2024-08-04,Found alternative
CUST02389,2023-07-30,Standard,599,West,Referral,Active,17,,
CUST02390,2024-01-21,Basic,299,West,Paid Ads,Active,11,,
CUST02391,2024-08-23,Standard,599,South,Referral,Active,4,,
CUST02392,2023-06-04,Premium,999,North,Paid Ads,Churned,18,2024-11-25,Not using enough
CUST02393,2024-06-23,Standard,599,North,Referral,Active,6,,
CUST02394,2023-04-01,Basic,299,West,Paid Ads,Churned,5,2023-08-29,Not using enough
CUST02395,2024-05-21,Standard,599,North,Referral,Active,7,,
CUST02396,2023-02-15,Standard,599,East,Paid Ads,Churned,6,2023-08-14,Price too high
CUST02397,2023-02-10,Basic,299,North,Organic,Churned,4,2023-06-10,Price too high
CUST02398,2024-07-04,Standard,599,East,Paid Ads,Active,6,,
CUST02399,2023-10-11,Premium,999,West,Referral,Active,14,,
CUST02400,2024-01-21,Standard,599,West,Referral,Active,11,,
CUST02401,2023-09-29,Standard,599,East,Organic,Churned,10,2024-07-25,Price too high
CUST02402,2023-04-11,Basic,299,West,Social Media,Churned,3,2023-07-10,Price too high
CUST02403,2023-08-01,Premium,999,North,Organic,Active,17,,
CUST02404,2023-11-09,Premium,999,East,Social Media,Active,13,,
CUST02405,2024-08-17,Standard,599,North,Organic,Active,4,,
CUST02406,2023-08-21,Standard,599,North,Organic,Active,16,,
CUST02407,2024-01-03,Premium,999,West,Paid Ads,Active,12,,
CUST02408,2023-12-25,Basic,299,North,Paid Ads,Active,12,,
CUST02409,2023-02-21,Premium,999,South,Paid Ads,Active,22,,
CUST02410,2023-04-05,Basic,299,East,Referral,Active,21,,
CUST02411,2024-02-06,Standard,599,East,Referral,Active,10,,
CUST02412,2024-09-10,Premium,999,North,Social Media,Active,3,,
CUST02413,2023-01-29,Premium,999,South,Organic,Active,23,,
CUST02414,2023-02-11,Basic,299,South,Paid Ads,Churned,2,2023-04-12,Not using enough
CUST02415,2023-05-14,Premium,999,East,Organic,Churned,13,2024-06-07,Technical issues
CUST02416,2023-10-31,Standard,599,South,Referral,Active,14,,
CUST02417,2023-10-12,Basic,299,East,Paid Ads,Active,14,,
CUST02418,2023-06-17,Standard,599,North,Organic,Churned,4,2023-10-15,Price too high
CUST02419,2024-05-22,Standard,599,North,Paid Ads,Active,7,,
CUST02420,2023-11-05,Standard,599,South,Organic,Active,14,,
CUST02421,2024-02-17,Premium,999,West,Social Media,Active,10,,
CUST02422,2024-10-26,Basic,299,South,Referral,Churned,2,2024-12-25,Price too high
CUST02423,2023-05-29,Standard,599,East,Paid Ads,Active,19,,
CUST02424,2024-10-05,Standard,599,West,Organic,Active,2,,
CUST02425,2023-04-20,Standard,599,South,Social Media,Active,20,,
CUST02426,2024-04-29,Premium,999,West,Social Media,Churned,8,2024-12-25,Missing features
CUST02427,2023-01-08,Standard,599,East,Paid Ads,Churned,16,2024-05-02,Found alternative
CUST02428,2024-04-01,Basic,299,West,Social Media,Churned,7,2024-10-28,Not using enough
CUST02429,2024-08-14,Premium,999,North,Social Media,Active,4,,
CUST02430,2024-07-01,Premium,999,North,Social Media,Churned,4,2024-10-29,Found alternative
CUST02431,2024-09-01,Premium,999,East,Organic,Active,4,,
CUST02432,2024-11-22,Basic,299,South,Social Media,Active,1,,
CUST02433,2023-08-15,Basic,299,West,Organic,Churned,3,2023-11-13,Missing features
CUST02434,2024-09-15,Premium,999,North,Paid Ads,Active,3,,
CUST02435,2023-10-05,Standard,599,South,Referral,Active,15,,
CUST02436,2024-03-02,Premium,999,South,Social Media,Active,10,,
CUST02437,2023-04-07,Standard,599,West,Paid Ads,Churned,7,2023-11-03,Found alternative
CUST02438,2023-06-23,Premium,999,West,Paid Ads,Churned,6,2023-12-20,Not using enough
CUST02439,2023-04-24,Standard,599,North,Organic,Active,20,,
CUST02440,2024-01-03,Standard,599,West,Social Media,Active,12,,
CUST02441,2024-09-10,Basic,299,East,Paid Ads,Active,3,,
CUST02442,2023-11-22,Standard,599,North,Paid Ads,Active,13,,
CUST02443,2023-08-28,Standard,599,North,Paid Ads,Churned,13,2024-09-21,Found alternative
CUST02444,2024-04-01,Standard,599,East,Organic,Active,9,,
CUST02445,2023-08-22,Premium,999,East,Organic,Active,16,,
CUST02446,2023-05-23,Standard,599,North,Social Media,Active,19,,
CUST02447,2024-11-29,Basic,299,North,Paid Ads,Active,1,,
CUST02448,2024-10-24,Basic,299,North,Social Media,Active,2,,
CUST02449,2024-04-02,Standard,599,South,Organic,Active,9,,
CUST02450,2023-03-29,Standard,599,North,Organic,Churned,6,2023-09-25,Not using enough
CUST02451,2024-06-14,Standard,599,West,Organic,Active,6,,
CUST02452,2023-02-20,Basic,299,South,Organic,Churned,2,2023-04-21,Not using enough
CUST02453,2024-06-13,Standard,599,South,Paid Ads,Active,6,,
CUST02454,2023-01-10,Basic,299,East,Social Media,Churned,3,2023-04-10,Technical issues
CUST02455,2024-01-26,Premium,999,South,Paid Ads,Active,11,,
CUST02456,2024-01-21,Basic,299,South,Organic,Churned,5,2024-06-19,Price too high
CUST02457,2024-09-07,Standard,599,South,Paid Ads,Active,3,,
CUST02458,2024-09-16,Standard,599,South,Referral,Active,3,,
CUST02459,2023-12-13,Premium,999,South,Social Media,Active,12,,
CUST02460,2024-04-12,Basic,299,South,Organic,Active,8,,
CUST02461,2024-01-03,Standard,599,West,Paid Ads,Active,12,,
CUST02462,2024-03-02,Basic,299,South,Referral,Active,10,,
CUST02463,2023-05-23,Basic,299,West,Referral,Churned,3,2023-08-21,Missing features
CUST02464,2023-12-02,Standard,599,North,Social Media,Active,13,,
CUST02465,2023-12-08,Standard,599,North,Organic,Churned,7,2024-07-05,Price too high
CUST02466,2023-03-20,Standard,599,East,Paid Ads,Churned,3,2023-06-18,Price too high
CUST02467,2023-11-16,Basic,299,West,Organic,Churned,2,2024-01-15,Poor support experience
CUST02468,2024-01-07,Standard,599,West,Paid Ads,Churned,2,2024-03-07,Poor support experience
CUST02469,2024-10-02,Premium,999,South,Referral,Churned,3,2024-12-31,Not using enough
CUST02470,2023-02-11,Standard,599,North,Social Media,Churned,1,2023-03-13,Missing features
CUST02471,2024-05-22,Basic,299,South,Organic,Active,7,,
CUST02472,2024-06-18,Basic,299,East,Paid Ads,Churned,3,2024-09-16,Found alternative
CUST02473,2024-09-22,Premium,999,South,Social Media,Active,3,,
CUST02474,2023-04-03,Standard,599,South,Paid Ads,Active,21,,
CUST02475,2024-07-28,Basic,299,South,Social Media,Active,5,,
CUST02476,2023-10-15,Basic,299,South,Organic,Active,14,,
CUST02477,2024-03-26,Standard,599,North,Organic,Churned,6,2024-09-22,Price too high
CUST02478,2024-07-31,Basic,299,North,Social Media,Churned,4,2024-11-28,Missing features
CUST02479,2024-09-28,Basic,299,North,Referral,Active,3,,
CUST02480,2023-08-14,Standard,599,East,Organic,Churned,12,2024-08-08,Price too high
CUST02481,2023-08-19,Premium,999,North,Paid Ads,Active,16,,
CUST02482,2024-07-17,Basic,299,West,Organic,Active,5,,
CUST02483,2024-07-22,Basic,299,East,Organic,Active,5,,
CUST02484,2023-01-21,Basic,299,South,Organic,Churned,3,2023-04-21,Price too high
CUST02485,2024-04-17,Standard,599,North,Paid Ads,Churned,8,2024-12-13,Missing features
CUST02486,2023-02-21,Standard,599,West,Referral,Active,22,,
CUST02487,2023-01-30,Basic,299,West,Paid Ads,Churned,2,2023-03-31,Price too high
CUST02488,2023-07-23,Standard,599,South,Paid Ads,Churned,5,2023-12-20,Price too high
CUST02489,2024-06-02,Standard,599,South,Referral,Active,7,,
CUST02490,2023-01-11,Basic,299,West,Organic,Churned,21,2024-10-02,Price too high
CUST02491,2024-03-11,Basic,299,West,Organic,Active,9,,
CUST02492,2023-07-27,Basic,299,South,Referral,Churned,11,2024-06-21,Price too high
CUST02493,2024-09-16,Basic,299,South,Referral,Active,3,,
CUST02494,2024-09-18,Premium,999,North,Organic,Active,3,,
CUST02495,2024-06-20,Standard,599,West,Organic,Churned,4,2024-10-18,Found alternative
CUST02496,2024-09-03,Standard,599,West,Paid Ads,Active,3,,
CUST02497,2024-03-26,Basic,299,North,Referral,Active,9,,
CUST02498,2023-09-02,Premium,999,South,Social Media,Active,16,,
CUST02499,2024-01-08,Standard,599,West,Paid Ads,Churned,5,2024-06-06,Technical issues
CUST02500,2024-09-26,Premium,999,South,Organic,Active,3,,
CUST01407,2024-05-18,Basic,299,North,Organic,Active,7,,
CUST00298,2024-10-27,Basic,299,North,Organic,Churned,2,2024-12-26,Found alternative
CUST01277,2024-11-16,Standard,599,West,Social Media,Active,1,,
CUST02369,2023-09-17,Premium,999,West,Social Media,Active,15,,
CUST00439,2024-03-06,Premium,999,West,Referral,Churned,5,2024-08-03,Not using enough
CUST02010,2023-03-09,Premium,999,West,Paid Ads,Churned,12,2024-03-03,Found alternative
CUST00643,2024-05-26,Premium,999,South,Social Media,Active,7,,
CUST00656,2023-06-08,Basic,299,North,Referral,Churned,6,2023-12-05,Price too high
CUST01194,2023-11-07,Premium,999,North,Paid Ads,Churned,6,2024-05-05,Missing features
CUST02411,2024-02-06,Standard,599,East,Referral,Active,10,,
